,STATE,Abbe,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT,,Alabama,AL
56795,Pennsylvania,PA,5329,QUAKERTOWN COMMUNITY SCH DIST,2013,90369,1422,19959,68988,96510,48994,25243,2029,4353,,,
56796,Pennsylvania,PA,0,BUCKS COUNTY AVTS,2013,7981,221,898,6862,8211,3904,2761,461,1085,,,
56797,Pennsylvania,PA,0,BUCKS COUNTY INTERMEDIATE SCHOOL UNIT 22,2013,101658,21754,23570,56334,115260,63175,36006,27,214,,,
56798,Pennsylvania,PA,5706,CENTENNIAL SCHOOL DISTRICT,2013,100737,3551,25521,71665,111472,53569,24672,2550,20440,,,
56799,Pennsylvania,PA,19814,CENTRAL BUCKS SCH DIST,2013,295554,3337,48162,244055,258341,147655,73374,7572,12970,,,
56800,Pennsylvania,PA,11426,COUNCIL ROCK SCHOOL DIST,2013,205665,1243,40243,164179,217056,126565,49076,3801,16841,,,
56801,Pennsylvania,PA,8473,NESHAMINY SCH DIST,2013,163223,2355,34024,126844,148217,85589,38364,3521,2584,,,
56802,Pennsylvania,PA,1758,PALISADES SCH DISTRICT,2013,38845,423,7573,30849,34447,18234,11298,855,631,,,
56803,Pennsylvania,PA,7339,PENNRIDGE SCHOOL DIST,2013,116163,2028,23546,90589,113417,62941,29835,2538,8521,,,
56804,Pennsylvania,PA,10434,PENNSBURY SCHOOL DIST,2013,175001,2902,36413,135686,178563,104912,45916,3721,6559,,,
56805,Pennsylvania,PA,0,MIDDLE BUCKS COUNTY AVTS,2013,10095,318,916,8861,9895,4530,3452,286,160,,,
56806,Pennsylvania,PA,0,UPPER BUCKS COUNTY AVTS,2013,24301,646,2299,21356,21911,13616,6503,1402,390,,,
56807,Pennsylvania,PA,7415,BUTLER AREA SCH DIST,2013,93095,4935,42098,46062,91227,52859,25705,2990,2271,,,
56808,Pennsylvania,PA,1566,KARNS CTY AREA SCH DIST,2013,21618,442,14209,6967,20904,11674,6285,898,1051,,,
56809,Pennsylvania,PA,3237,MARS AREA SCH DIST,2013,39734,656,10773,28305,37265,19356,11714,616,1396,,,
56810,Pennsylvania,PA,2118,SLIPPERY ROCK AREA SCHOOL DIST,2013,28918,351,13365,15202,27668,17101,7050,835,892,,,
56811,Pennsylvania,PA,2609,SOUTH BUTLER CO SCH,2013,33136,655,13324,19157,30986,17319,10663,699,247,,,
56812,Pennsylvania,PA,7244,SENECA VALLEY SCHOOL DIST,2013,101579,1280,27004,73295,90105,57131,23673,2615,1701,,,
56813,Pennsylvania,PA,1406,MONITEAU SCHOOL DISTRICT,2013,19709,489,12140,7080,18791,9618,6270,1542,277,,,
56814,Pennsylvania,PA,0,BUTLER CO AVTS,2013,3969,287,906,2776,3962,1980,1688,33,260,,,
56815,Pennsylvania,PA,749,FERNDALE AREA SCH DIST,2013,10425,674,7278,2473,9873,5302,3418,607,14,,,
56816,Pennsylvania,PA,3118,GREATER JOHNSTOWN SCHOOL DIST,2013,43649,7217,25348,11084,48505,28709,11146,2905,2145,,,
56817,Pennsylvania,PA,924,PORTAGE AREA SCH DIST,2013,11983,667,8466,2850,11891,6527,3845,812,40,,,
56818,Pennsylvania,PA,1600,RICHLAND SCH DIST,2013,21179,627,5485,15067,19261,10492,5063,747,282,,,
56819,Pennsylvania,PA,0,APPALACHIA INTERMEDIATE SCHOOL UNIT 8,2013,37419,14689,9439,13291,41724,17179,10977,2530,268,,,
56820,Pennsylvania,PA,664,BLACKLICK VALLEY SCHOOL DISTRICT,2013,8925,498,6676,1751,9530,4803,2896,477,649,,,
56821,Pennsylvania,PA,1482,CAMBRIA HEIGHTS SCHOOL DIST,2013,19497,991,13118,5388,19268,11279,5792,865,125,,,
56822,Pennsylvania,PA,1715,CENTRAL CAMBRIA SCH DIST,2013,22909,880,10803,11226,20567,11744,5865,1114,215,,,
56823,Pennsylvania,PA,850,CONEMAUGH VALLEY SCH DIST,2013,11422,592,7787,3043,14347,5755,3285,474,3598,,,
56824,Pennsylvania,PA,1933,FOREST HILLS SCHOOL DIST,2013,25117,1241,17530,6346,23976,13424,7283,1374,1228,,,
56825,Pennsylvania,PA,1186,NORTHERN CAMBRIA SCH DIST,2013,16550,868,11875,3807,16373,9512,4812,719,146,,,
56826,Pennsylvania,PA,1793,PENN CAMBRIA SCH DIST,2013,22779,1210,14089,7480,21684,12064,6840,1167,175,,,
56827,Pennsylvania,PA,1618,WESTMONT HILLTOP SCH DIST,2013,21102,578,6494,14030,19347,11446,5447,786,526,,,
56828,Pennsylvania,PA,0,ADMIRAL PEARY AVTS,2013,3327,132,606,2589,3313,1786,1381,50,96,,,
56829,Pennsylvania,PA,0,GREATER JOHNSTOWN AVTS,2013,5532,116,853,4563,5780,1384,2407,1754,235,,,
56830,Pennsylvania,PA,689,CAMERON CO SCHOOL DIST,2013,11861,204,7714,3943,11386,6145,3086,420,226,,,
56831,Pennsylvania,PA,2235,JIM THORPE AREA SCHOOL DIST,2013,40307,896,6600,32811,33463,18071,9292,1606,233,,,
56832,Pennsylvania,PA,2373,LEHIGHTON AREA SCHOOL DIST,2013,36755,1106,13805,21844,34920,20405,8868,1428,993,,,
56833,Pennsylvania,PA,1857,PALMERTON AREA SCH DIST,2013,28416,789,10055,17572,28223,14354,6010,1136,1787,,,
56834,Pennsylvania,PA,671,WEATHERLY AREA SCHOOL DISTRICT,2013,11515,388,4753,6374,11382,6390,3813,353,99,,,
56835,Pennsylvania,PA,1741,PANTHER VALLEY SCHOOL DIST,2013,23784,1993,11504,10287,23560,14151,5525,1143,460,,,
56836,Pennsylvania,PA,0,CARBON COUNTY AVTS,2013,7574,211,671,6692,7060,3913,2412,516,219,,,
56837,Pennsylvania,PA,2811,BELLEFONTE AREA SCH DIST,2013,43999,1594,13819,28586,41818,23492,13211,1568,127,,,
56838,Pennsylvania,PA,6794,STATE COLLEGE AREA SCHOOL DIST,2013,122627,2194,18693,101740,111678,67861,31604,4160,5404,,,
56839,Pennsylvania,PA,0,CENTRAL INTERMEDIATE SCHOOL UNIT 10,2013,17772,6913,5178,5681,23378,7639,10511,0,192,,,
56840,Pennsylvania,PA,1826,BALD EAGLE AREA SCH DIST,2013,29315,896,14049,14370,28742,15013,8296,1106,1701,,,
56841,Pennsylvania,PA,1484,PENNS VALLEY AREA SCHOOL DIST,2013,24514,1026,8546,14942,21981,12547,6677,677,515,,,
56842,Pennsylvania,PA,0,CENTRE COUNTY AVTS,2013,7909,193,911,6805,13365,1719,1957,3246,6190,,,
56843,Pennsylvania,PA,3995,GREAT VALLEY SCH DIST,2013,81406,898,10061,70447,71001,41055,21035,2442,464,,,
56844,Pennsylvania,PA,7165,COATESVILLE AREA SCHOOL DIST,2013,139947,7159,42528,90260,138743,77383,36703,3153,1952,,,
56845,Pennsylvania,PA,11915,DOWNINGTOWN AREA SCH DIST,2013,197254,3578,35931,157745,181775,101663,47331,3276,14162,,,
56846,Pennsylvania,PA,6487,TREDYFFRIN-EASTTOWN SCHOOL DIST,2013,114042,1398,14805,97839,108497,58805,34600,2714,4818,,,
56847,Pennsylvania,PA,4281,KENNETT CONS SCH DIST,2013,73088,1882,12899,58307,69600,37199,20703,1588,2267,,,
56848,Pennsylvania,PA,3790,OXFORD AREA SCH DIST,2013,57976,1716,19576,36684,56350,30651,14055,1811,1579,,,
56849,Pennsylvania,PA,3440,PHOENIXVILLE AREA SCHOOL DIST,2013,78455,930,11511,66014,77884,42514,19752,1340,6189,,,
56850,Pennsylvania,PA,0,CHESTER COUNTY INTERMEDIATE SCHOOL UNIT 24,2013,134953,29357,19786,85810,158459,56666,76507,1746,6845,,,
56851,Pennsylvania,PA,5170,AVON GROVE SCHOOL DISTRICT,2013,78005,1589,26163,50253,74519,43344,18134,1853,128,,,
56852,Pennsylvania,PA,5116,OWEN J ROBERTS SCHOOL DIST,2013,89682,2537,16767,70378,84129,42527,27092,2027,2281,,,
56853,Pennsylvania,PA,2508,OCTORARA AREA SCHOOL DIST,2013,47016,1678,11770,33568,43547,24453,10927,702,732,,,
56854,Pennsylvania,PA,4018,UNIONVILLE CHADDS FORD SCHOOL DIST,2013,72296,608,10670,61018,73563,37564,20852,1480,5707,,,
56855,Pennsylvania,PA,11682,WEST CHESTER AREA SCHOOL DIST,2013,208950,3572,29643,175735,202716,111116,54743,3507,16206,,,
56856,Pennsylvania,PA,0,CENTER FOR ARTS AND TECHNOLOGY,2013,26429,1541,2062,22826,23700,9505,12222,1588,385,,,
56857,Pennsylvania,PA,859,CLARION AREA SCHOOL DIST,2013,12258,453,4384,7421,11708,6475,3490,523,327,,,
56858,Pennsylvania,PA,0,RIVERVIEW INTERMEDIATE SCHOOL UNIT 6,2013,20524,7546,4745,8233,23267,10559,6944,0,147,,,
56859,Pennsylvania,PA,875,CLARION LIMESTONE AREA SCHOOL DIST,2013,13022,706,7412,4904,12590,6810,3909,403,432,,,
56860,Pennsylvania,PA,1107,KEYSTONE SCHOOL DIST,2013,14985,729,9463,4793,15535,8708,4312,622,563,,,
56861,Pennsylvania,PA,596,NORTH CLARION COUNTY SCHOOL DIST,2013,8079,531,4803,2745,8109,4336,2263,322,110,,,
56862,Pennsylvania,PA,708,ALLEGENY-CLARION VALLEY SCHOOL DIST,2013,14616,1378,8510,4728,12751,7182,4178,461,111,,,
56863,Pennsylvania,PA,1146,REDBANK VALLEY SCH DIST,2013,16380,889,11789,3702,17726,9307,4101,665,339,,,
56864,Pennsylvania,PA,598,UNION SCH DIST,2013,10440,538,7495,2407,9847,5431,3119,542,50,,,
56865,Pennsylvania,PA,0,CLARION COUNTY CAREER CENTER,2013,3385,330,881,2174,3306,1475,1116,654,61,,,
56866,Pennsylvania,PA,1142,CURWENSVILLE AREA SCHOOL DIST,2013,15628,1090,10287,4251,15990,8366,4323,597,997,,,
56867,Pennsylvania,PA,3931,DUBOIS AREA SCH DIST,2013,52279,2892,26006,23381,53057,31504,17040,1940,0,,,
56868,Pennsylvania,PA,2324,CLEARFIELD AREA SCHOOL DIST,2013,35284,1971,17897,15416,45852,16621,9913,1440,16122,,,
56869,Pennsylvania,PA,802,GLENDALE SCHOOL DIST,2013,12871,1240,8109,3522,12925,6585,3954,550,1115,,,
56870,Pennsylvania,PA,1101,WEST BRANCH AREA SCHOOL DISTRICT,2013,15429,453,10128,4848,15685,9352,4194,520,143,,,
56871,Pennsylvania,PA,342,HARMONY SCH DIST,2013,6199,838,4000,1361,10707,3709,1875,427,4157,,,
56872,Pennsylvania,PA,929,MOSHANNON VALLEY SCH DIST,2013,13798,658,9480,3660,13094,6377,3804,485,468,,,
56873,Pennsylvania,PA,1780,PHILIPSBURG-OSCEOLA SCHOOL DIST,2013,28864,2036,15226,11602,43105,14876,8467,1161,15925,,,
56874,Pennsylvania,PA,0,CLEARFIELD COUNTY AVTS,2013,4664,124,721,3819,4254,1418,1176,1330,184,,,
56875,Pennsylvania,PA,4312,KEYSTONE CENTRAL SCH DIST,2013,66686,3911,32759,30016,60305,37730,17072,3248,1231,,,
56876,Pennsylvania,PA,707,BENTON AREA SCHOOL DIST,2013,10900,415,5108,5377,10343,5668,3307,315,129,,,
56877,Pennsylvania,PA,3049,BERWICK AREA SCH DIST,2013,45130,2182,22741,20207,41379,25712,11307,1621,353,,,
56878,Pennsylvania,PA,1629,BLOOMSBURG AREA SCH DIST,2013,23233,917,8646,13670,20965,11835,5722,767,889,,,
56879,Pennsylvania,PA,679,MILLVILLE AREA SCH DIST,2013,11848,508,6074,5266,10572,5990,3291,334,302,,,
56880,Pennsylvania,PA,1841,CENTRAL COLUMBIA SCHOOL DISTRICT,2013,27189,705,9924,16560,25318,14353,7574,831,560,,,
56881,Pennsylvania,PA,1456,SOUTHERN COLUMBIA AREA SCH DIST,2013,18440,535,7273,10632,20747,10620,4987,522,2944,,,
56882,Pennsylvania,PA,0,COLUMBIA-MONTOUR AVTS,2013,6985,290,930,5765,6605,3788,2374,317,116,,,
56883,Pennsylvania,PA,2215,CONNEAUT SCHOOL DISTRICT,2013,36166,1019,17822,17325,33762,16742,11416,1094,953,,,
56884,Pennsylvania,PA,3887,CRAWFORD CENTRAL SCH DIST,2013,52846,1562,25189,26095,51289,28775,14869,1899,1219,,,
56885,Pennsylvania,PA,3324,PENNCREST SCH DIST,2013,49200,2013,27897,19290,50082,29369,13609,2373,1754,,,
56886,Pennsylvania,PA,0,CRAWFORD COUNTY AVTS,2013,5423,648,799,3976,5146,1763,1433,974,188,,,
56887,Pennsylvania,PA,1248,CAMP HILL SCH DIST,2013,19037,234,3077,15726,16764,9460,4471,556,1222,,,
56888,Pennsylvania,PA,4981,CARLISLE AREA SCH DIST,2013,72338,2474,20433,49431,79503,33009,19807,2779,19377,,,
56889,Pennsylvania,PA,2764,EAST PENNSBORO AREA SCHOOL DIST,2013,36787,828,10176,25783,31807,19001,8965,1542,460,,,
56890,Pennsylvania,PA,3707,MECHANICSBURG AREA SCHOOL DIST,2013,58329,1519,12365,44445,50122,29636,12961,2939,1358,,,
56891,Pennsylvania,PA,3417,SHIPPENSBURG AREA SCHOOL DIST,2013,42562,1405,15269,25888,39116,23723,10206,1489,202,,,
56892,Pennsylvania,PA,2140,SOUTH MIDDLETON SCHOOL DIST,2013,30646,377,8139,22130,29656,17127,9087,1135,202,,,
56893,Pennsylvania,PA,0,CAPITAL AREA INTERMEDIATE SCHOOL UNIT 15,2013,59705,23444,13123,23138,69203,21615,20963,9699,572,,,
56894,Pennsylvania,PA,2708,BIG SPRING SCHOOL DIST,2013,43914,1097,15953,26864,37108,22065,11391,1196,257,,,
56895,Pennsylvania,PA,8050,CUMBERLAND VALLEY SCHOOL DIST,2013,110280,1698,22433,86149,94601,51093,29566,4655,3161,,,
56896,Pennsylvania,PA,7875,WEST SHORE SCHOOL DIST,2013,98770,2536,25101,71133,88774,56105,24290,4338,513,,,
56897,Pennsylvania,PA,0,CUMBERLAND-PERRY AVTS,2013,7128,431,936,5761,6634,3461,2335,6,194,,,
56898,Pennsylvania,PA,3613,DERRY TWP SCH DIST,2013,54474,1121,8580,44773,54271,25992,15478,1844,6193,,,
56899,Pennsylvania,PA,1077,HALIFAX AREA SCH DIST,2013,18149,618,8455,9076,17231,9220,5361,941,682,,,
56900,Pennsylvania,PA,6311,HARRISBURG CITY SCH DIST,2013,137526,20404,65122,52000,134803,69679,29445,8185,3827,,,
56901,Pennsylvania,PA,2321,MIDDLETOWN AREA SCH DIST,2013,41286,1483,12763,27040,36864,18981,10948,1465,2280,,,
56902,Pennsylvania,PA,855,MILLERSBURG AREA SCHOOL DISTRICT,2013,12992,427,5509,7056,11948,7168,3688,462,237,,,
56903,Pennsylvania,PA,2824,SUSQUEHANNA TWP SCH DIST,2013,45010,1284,8130,35596,41938,24519,11317,1959,1591,,,
56904,Pennsylvania,PA,1450,STEELTON HIGHSPIRE SCHOOL DIST,2013,19445,1860,10572,7013,21717,10890,5045,1167,1866,,,
56905,Pennsylvania,PA,1237,UPPER DAUPHIN AREA SCHOOL DIST,2013,17839,901,8483,8455,17255,10091,4492,739,1088,,,
56906,Pennsylvania,PA,10946,CENTRAL DAUPHIN SCH DIST,2013,165781,5627,35638,124516,151613,86144,42158,6928,1365,,,
56907,Pennsylvania,PA,3786,LWR DAUPHIN SCHOOL DIST,2013,57908,1904,18070,37934,51584,30198,14390,2096,1513,,,
56908,Pennsylvania,PA,0,DAUPHIN COUNTY AVTS,2013,14870,966,1569,12335,15676,8317,4810,698,937,,,
56909,Pennsylvania,PA,3146,CHESTER-UPLAND SCHOOL DISTRICT,2013,103981,6153,74600,23228,109061,79212,20702,3887,236,,,
56910,Pennsylvania,PA,4885,GARNET VALLEY SCH DIST,2013,88607,929,13944,73734,81412,50867,20177,2519,2552,,,
56911,Pennsylvania,PA,3988,SOUTHEAST DELCO SCH DIST,2013,67491,6873,25125,35493,76352,38155,16905,2941,11575,,,
56912,Pennsylvania,PA,3487,INTERBORO SCH DIST,2013,56561,1868,16317,38376,52938,31788,15623,1630,1261,,,
56913,Pennsylvania,PA,5637,HAVERFORD TWP SCH DIST,2013,95802,1853,13670,80279,87518,49419,26135,3280,1191,,,
56914,Pennsylvania,PA,3358,MARPLE NEWTOWN SCH DIST,2013,69910,1244,10253,58413,69684,33223,20930,1132,8924,,,
56915,Pennsylvania,PA,3524,WALLINGFORD-SWARTHMORE SCHOOL DIST,2013,66098,492,11081,54525,66874,35892,17455,1352,7290,,,
56916,Pennsylvania,PA,3641,RADNOR TWP SCH DIST,2013,83675,1008,10164,72503,72484,37345,23432,2544,4143,,,
56917,Pennsylvania,PA,5569,RIDLEY SCH DIST,2013,93172,1708,22114,69350,87407,54041,22246,2842,2558,,,
56918,Pennsylvania,PA,3818,SPRINGFIELD SCH DIST,2013,62107,695,9027,52385,54472,32160,16578,1920,1027,,,
56919,Pennsylvania,PA,12449,UPPER DARBY SCH DIST,2013,166322,12474,57440,96408,159246,94085,43663,8151,3091,,,
56920,Pennsylvania,PA,5217,WILLIAM PENN SCH DIST,2013,84514,6371,34015,44128,96687,52860,23678,3580,13165,,,
56921,Pennsylvania,PA,3742,ROSE TREE MEDIA SCH DIST,2013,82133,833,11346,69954,85414,38540,23029,2587,16224,,,
56922,Pennsylvania,PA,3388,PENN DELCO SCH DIST,2013,52100,925,13583,37592,50748,24891,14630,1612,6939,,,
56923,Pennsylvania,PA,0,DELAWARE COUNTY INTERMEDIATE SCHOOL UNIT 25,2013,71745,26133,15586,30026,81807,38549,25668,4581,755,,,
56924,Pennsylvania,PA,3452,CHICHESTER SCH DIST,2013,67073,2392,18591,46090,64062,34937,17173,1759,6628,,,
56925,Pennsylvania,PA,0,DELAWARE COUNTY AVTS,2013,11945,832,1535,9578,12233,7052,4842,0,306,,,
56926,Pennsylvania,PA,615,JOHNSONBURG AREA SCHOOL DIST,2013,10437,477,7001,2959,10302,6059,3319,403,221,,,
56927,Pennsylvania,PA,913,RIDGWAY AREA SCH DIST,2013,12521,560,7137,4824,11793,7011,4120,586,2,,,
56928,Pennsylvania,PA,2219,ST MARYS AREA SCH DIST,2013,26500,1418,10111,14971,22443,12999,7630,1097,390,,,
56929,Pennsylvania,PA,1532,NORTHWESTERN SCH DIST,2013,19723,1351,13020,5352,17860,10857,4684,781,424,,,
56930,Pennsylvania,PA,2222,CORRY AREA SCH DIST,2013,31576,2404,18428,10744,29275,15692,9041,1730,1083,,,
56931,Pennsylvania,PA,2181,GENERAL MC LANE SCH DIST,2013,30471,1146,15802,13523,25970,14996,8099,833,475,,,
56932,Pennsylvania,PA,11908,ERIE CITY SCH DIST,2013,170535,25181,91174,54180,165185,103627,43877,9020,1626,,,
56933,Pennsylvania,PA,1605,FAIRVIEW SCH DIST,2013,22870,438,5882,16550,20098,11158,6160,625,442,,,
56934,Pennsylvania,PA,1852,GIRARD SCHOOL DISTRICT,2013,23369,1629,12920,8820,21646,13070,5931,889,176,,,
56935,Pennsylvania,PA,2032,HARBOR CREEK SCH DIST,2013,29947,801,13353,15793,25422,14910,7581,900,823,,,
56936,Pennsylvania,PA,7346,MILLCREEK TWP SCH DIST,2013,90524,4087,25553,60884,92676,50088,27591,4935,4149,,,
56937,Pennsylvania,PA,1668,NORTH EAST SCHOOL DIST,2013,22818,888,12155,9775,25202,11394,5935,766,5119,,,
56938,Pennsylvania,PA,1247,UNION CITY AREA SCH DIST,2013,16844,939,11770,4135,15659,9300,4568,775,163,,,
56939,Pennsylvania,PA,1485,WATTSBURG AREA SCH DIST,2013,21494,461,10526,10507,21180,10458,6364,720,2209,,,
56940,Pennsylvania,PA,0,NORTHWEST TRI-COUNTY INTERMEDIATE SCHOOL UNIT 5,2013,47997,18736,11272,17989,52938,22101,19169,502,132,,,
56941,Pennsylvania,PA,2133,FORT LEBOEUF SCHOOL DIST,2013,29272,1108,11258,16906,29082,14860,7621,1059,3862,,,
56942,Pennsylvania,PA,1179,IROQUOIS SCHOOL DISTRICT,2013,17669,752,11139,5778,16145,8983,4252,567,264,,,
56943,Pennsylvania,PA,0,ERIE COUNTY AVTS,2013,6227,380,949,4898,6058,3335,2171,355,195,,,
56944,Pennsylvania,PA,4648,CONNELLSVILLE AREA SCHOOL DIST,2013,67548,4756,44754,18038,83371,38210,20056,2905,17780,,,
56945,Pennsylvania,PA,2818,UNIONTOWN AREA SCH DIST,2013,42585,3955,22356,16274,42293,21173,12142,1672,1828,,,
56946,Pennsylvania,PA,0,FAYETTE COUNTY AVTS,2013,5552,1248,928,3376,9185,2049,5667,1226,183,,,
56947,Pennsylvania,PA,3275,LAUREL HIGHLANDS SCHOOL DIST,2013,42391,2951,20773,18667,49170,23296,11128,1803,9121,,,
56948,Pennsylvania,PA,3531,ALBERT GALLATIN AREA SCHOOL DIST,2013,48854,4735,32748,11371,48083,19923,15434,2230,5993,,,
56949,Pennsylvania,PA,1760,BROWNSVILLE AREA SCHOOL DIST,2013,25391,2488,16326,6577,24120,12706,7198,1213,22,,,
56950,Pennsylvania,PA,1213,FRAZIER SCH DIST,2013,15438,694,9901,4843,16355,7850,4932,803,781,,,
56951,Pennsylvania,PA,0,NORTH FAYETTE COUNTY AVTS,2013,699,118,552,29,3847,2627,1148,0,72,,,
56952,Pennsylvania,PA,525,FOREST AREA SCHOOL DIST,2013,11101,1159,4536,5406,11121,5789,4150,454,92,,,
56953,Pennsylvania,PA,8856,CHAMBERSBURG AREA SCH DIST,2013,115175,7250,33737,74188,119062,63453,31340,5894,5740,,,
56954,Pennsylvania,PA,534,FANNETT METAL SCHOOL DIST,2013,7263,602,3445,3216,6903,3767,2497,423,52,,,
56955,Pennsylvania,PA,4303,WAYNESBORO AREA SCH DIST,2013,50190,1791,20528,27871,52391,28001,11543,2283,5849,,,
56956,Pennsylvania,PA,0,FRANKLIN LEARNING CENTER,2013,1240,0,0,1240,1056,759,287,0,10,,,
56957,Pennsylvania,PA,3107,GREENCASTLE ANTRIM SCHOOL DIST,2013,34705,1547,10628,22530,34308,20319,8726,1319,567,,,
56958,Pennsylvania,PA,2587,TUSCARORA SCHOOL DIST,2013,33740,1031,13786,18923,35003,17499,10306,1279,2502,,,
56959,Pennsylvania,PA,0,FRANKLIN COUNTY AVTS,2013,7114,321,736,6057,11163,3065,2311,20,4565,,,
56960,Pennsylvania,PA,0,FULTON COUNTY AVTS,2013,729,33,221,475,722,468,247,0,7,,,
56961,Pennsylvania,PA,833,SOUTHERN FULTON SCH DIST,2013,11244,539,6762,3943,13431,5595,3285,775,3221,,,
56962,Pennsylvania,PA,972,CENTRAL FULTON SCH DIST,2013,14476,1146,7781,5549,13110,7597,3446,1262,7,,,
56963,Pennsylvania,PA,404,FORBES ROAD SCH DIST,2013,6938,360,4012,2566,6493,3657,2065,424,80,,,
56964,Pennsylvania,PA,1126,CARMICHAELS AREA SCHOOL DIST,2013,14811,854,9428,4529,15387,8356,4134,684,680,,,
56965,Pennsylvania,PA,799,WEST GREENE SCH DIST,2013,17180,773,5415,10992,18451,8876,4238,594,3829,,,
56966,Pennsylvania,PA,810,JEFFERSON-MORGAN SCH DIST,2013,12637,410,7904,4323,11916,7219,3336,530,117,,,
56967,Pennsylvania,PA,1903,CENTRAL GREENE SCHOOL DIST,2013,32300,1482,13643,17175,30684,16112,8667,1092,1426,,,
56968,Pennsylvania,PA,608,SOUTH EASTERN GREENE SCHOOL DIST,2013,10942,573,7044,3325,11064,5237,4003,334,935,,,
56969,Pennsylvania,PA,0,GREENE COUNTY AVTS,2013,3236,482,477,2277,3230,1530,1186,446,68,,,
56970,Pennsylvania,PA,2018,HUNTINGDON AREA SCH DIST,2013,25569,1237,12570,11762,27437,13265,7248,1203,3621,,,
56971,Pennsylvania,PA,1572,MT UNION AREA SCH DIST,2013,20609,3376,11924,5309,19064,10222,5295,1198,84,,,
56972,Pennsylvania,PA,772,JUNIATA VALLEY SCH DIST,2013,11399,418,6962,4019,10443,5966,2776,505,238,,,
56973,Pennsylvania,PA,1255,SOUTHERN HUNTINGDON CO SCH DIST,2013,16206,1838,9543,4825,15305,8354,5012,776,145,,,
56974,Pennsylvania,PA,0,HUNTINGDON COUNTY AVTS,2013,2806,85,386,2335,2687,1273,874,404,87,,,
56975,Pennsylvania,PA,1741,BLAIRSVILLE SALTSBURG SCHOOL DIST,2013,30832,2088,15159,13585,27907,14111,8238,1124,1739,,,
56976,Pennsylvania,PA,862,HOMER CENTER SCH DIST,2013,15261,706,7751,6804,13607,7743,3920,628,234,,,
56977,Pennsylvania,PA,2801,INDIANA AREA SCH DIST,2013,48160,1406,15272,31482,50859,29187,11567,1314,7014,,,
56978,Pennsylvania,PA,1411,MARION CENTER AREA SCHOOL DIST,2013,22937,1192,14053,7692,22520,12119,6563,692,2130,,,
56979,Pennsylvania,PA,0,INDIANA COUNTY AVTS,2013,4666,190,744,3732,4681,1928,1512,1089,73,,,
56980,Pennsylvania,PA,0,ARIN INTERMEDIATE SCHOOL UNIT 28,2013,19442,7667,6025,5750,21216,6767,11539,629,75,,,
56981,Pennsylvania,PA,978,PURCHASE LINE SCHOOL DIST,2013,17895,1423,12488,3984,17362,8908,6136,760,663,,,
56982,Pennsylvania,PA,1130,UNITED SCHOOL DISTRICT,2013,19290,967,11967,6356,25374,10572,5769,645,6774,,,
56983,Pennsylvania,PA,929,PENNS MANOR AREA SCHOOL DIST,2013,15745,930,10853,3962,14574,8686,4310,749,95,,,
56984,Pennsylvania,PA,999,BROCKWAY AREA SCH DIST,2013,14050,595,10018,3437,13834,7971,4301,572,288,,,
56985,Pennsylvania,PA,1592,BROOKVILLE AREA SCH DIST,2013,23171,1718,13214,8239,23729,11599,6983,820,2376,,,
56986,Pennsylvania,PA,2256,PUNXSUTAWNEY AREA SCHOOL DIST,2013,37192,3334,22960,10898,39251,21590,11405,1483,398,,,
56987,Pennsylvania,PA,0,JEFFERSON CO DUBOIS AVTS,2013,7151,876,830,5445,6480,2368,2232,1368,128,,,
56988,Pennsylvania,PA,2963,JUNIATA CO SCHOOL DIST,2013,33255,1672,15980,15603,29907,17860,9352,1460,264,,,
56989,Pennsylvania,PA,3316,ABINGTON HTS SCH DIST,2013,44405,939,12041,31425,39893,25028,11896,1347,1,,,
56990,Pennsylvania,PA,2583,VALLEY VIEW SCH DIST,2013,28204,1228,12281,14695,26248,15739,8077,934,19,,,
56991,Pennsylvania,PA,1613,CARBONDALE AREA SCH DIST,2013,21277,2726,11317,7234,24953,13724,4772,1424,2696,,,
56992,Pennsylvania,PA,1564,DUNMORE BORO SCH DIST,2013,17604,917,6500,10187,17051,10270,4638,732,225,,,
56993,Pennsylvania,PA,1545,LAKELAND SCH DIST,2013,19154,492,8655,10007,21651,11611,5784,541,2423,,,
56994,Pennsylvania,PA,903,OLD FORGE BORO SCH DIST,2013,12100,492,4590,7018,12065,7027,3344,371,133,,,
56995,Pennsylvania,PA,1736,MID VALLEY SCH DIST,2013,21776,1015,6393,14368,26894,12491,5461,839,5854,,,
56996,Pennsylvania,PA,9881,SCRANTON CITY SCH DIST,2013,120165,11160,56187,52818,127119,76133,32703,4286,5235,,,
56997,Pennsylvania,PA,0,NORTHEASTERN EDUCATIONAL INTERMEDIATE SCHOOL UNIT 19,2013,30941,10776,7357,12808,34888,14718,11314,1315,59,,,
56998,Pennsylvania,PA,3167,NORTH POCONO SCHOOL DIST,2013,45409,1185,15340,28884,45424,23598,13636,1241,1864,,,
56999,Pennsylvania,PA,1528,RIVERSIDE SCHOOL DIST,2013,22278,1075,7765,13438,22003,13125,5715,695,35,,,
57000,Pennsylvania,PA,0,LACKAWANNA COUNTY AVTS,2013,6166,969,973,4224,8457,2344,2472,1046,2575,,,
57001,Pennsylvania,PA,3174,COCALICO SCH DIST,2013,50525,1056,13775,35694,44809,25650,12105,1786,2186,,,
